"Id","Any","Mes","Dia","DiaDeLaSetmana","Hora_enter","Lloc_interes","Latitud","Longitud","Max_Nivell_LAeq_1h","Min_Nivell_LAeq_1h","Nivell_LAeq_1h","Categoria_Nivell"
12334,2023,2,27,"dilluns",13,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.9",5
12335,2023,2,27,"dilluns",13,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","67.7",6
12336,2023,2,27,"dilluns",13,"Torre Agbar","41.402124","2.184799","80.8","53.4","68.3",6
12337,2023,2,27,"dilluns",13,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.7",6
12338,2023,2,27,"dilluns",13,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","63.2",4
12339,2023,2,27,"dilluns",13,"Rambla","41.378242","2.175112","88.1","50.2","56.6",2
12340,2023,2,27,"dilluns",13,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.4",4
12341,2023,2,27,"dilluns",13,"El Molino","41.37485","2.166773","87.6","60.1","69.8",4
12342,2023,2,27,"dilluns",13,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.5",5
12343,2023,2,27,"dilluns",14,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","65.1",6
12344,2023,2,27,"dilluns",14,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",64,5
12345,2023,2,27,"dilluns",14,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","64.6",5
12346,2023,2,27,"dilluns",14,"El Molino","41.37485","2.166773","87.6","60.1","70.1",4
12347,2023,2,27,"dilluns",14,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.5",5
12348,2023,2,27,"dilluns",14,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.1",3
12349,2023,2,27,"dilluns",14,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.4",4
12350,2023,2,27,"dilluns",14,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.7",4
12351,2023,2,27,"dilluns",14,"Rambla","41.378242","2.175112","88.1","50.2","58.8",3
12352,2023,2,27,"dilluns",15,"Rambla","41.378242","2.175112","88.1","50.2","65.4",5
12353,2023,2,27,"dilluns",15,"Plaça de Joanic",41406,"2.162636","90.8","53.1","64.5",4
12354,2023,2,27,"dilluns",15,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","62.5",5
12355,2023,2,27,"dilluns",15,"El Molino","41.37485","2.166773","87.6","60.1","68.9",4
12356,2023,2,27,"dilluns",15,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","62.2",4
12357,2023,2,27,"dilluns",15,"Mercat del Born","41.387076","2.180426","91.7","39.7","61.8",5
12358,2023,2,27,"dilluns",15,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.4",3
12359,2023,2,27,"dilluns",15,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.4",4
12360,2023,2,27,"dilluns",15,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.9",6
12361,2023,2,27,"dilluns",16,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","62.3",5
12362,2023,2,27,"dilluns",16,"Mercat del Born","41.387076","2.180426","91.7","39.7","63.4",5
12363,2023,2,27,"dilluns",16,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.3",4
12364,2023,2,27,"dilluns",16,"El Molino","41.37485","2.166773","87.6","60.1","69.1",4
12365,2023,2,27,"dilluns",16,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.4",4
12366,2023,2,27,"dilluns",16,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.5",5
12367,2023,2,27,"dilluns",16,"Rambla","41.378242","2.175112","88.1","50.2","58.2",3
12368,2023,2,27,"dilluns",16,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.3",6
12369,2023,2,27,"dilluns",16,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","61.6",4
12370,2023,2,27,"dilluns",17,"Plaça de Joanic",41406,"2.162636","90.8","53.1",67,4
12371,2023,2,27,"dilluns",17,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.5",5
12372,2023,2,27,"dilluns",17,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.9",5
12373,2023,2,27,"dilluns",17,"Rambla","41.378242","2.175112","88.1","50.2","59.4",3
12374,2023,2,27,"dilluns",17,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","67.5",6
12375,2023,2,27,"dilluns",17,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","62.6",4
12376,2023,2,27,"dilluns",17,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","65.9",6
12377,2023,2,27,"dilluns",17,"Torre Agbar","41.402124","2.184799","80.8","53.4","61.4",3
12378,2023,2,27,"dilluns",17,"El Molino","41.37485","2.166773","87.6","60.1","69.3",4
12379,2023,2,27,"dilluns",18,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.7",4
12380,2023,2,27,"dilluns",18,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.4",6
12381,2023,2,27,"dilluns",18,"Torre Agbar","41.402124","2.184799","80.8","53.4","66.6",5
12382,2023,2,27,"dilluns",18,"El Molino","41.37485","2.166773","87.6","60.1","70.5",4
12383,2023,2,27,"dilluns",18,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","63.9",5
12384,2023,2,27,"dilluns",18,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","59.2",3
12385,2023,2,27,"dilluns",18,"Rambla","41.378242","2.175112","88.1","50.2","60.9",3
12386,2023,2,27,"dilluns",18,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.5",5
12387,2023,2,27,"dilluns",18,"Plaça de Joanic",41406,"2.162636","90.8","53.1",65,4
12388,2023,2,27,"dilluns",19,"El Molino","41.37485","2.166773","87.6","60.1",70,4
12389,2023,2,27,"dilluns",19,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","62.7",5
12390,2023,2,27,"dilluns",19,"Torre Agbar","41.402124","2.184799","80.8","53.4","61.5",3
12391,2023,2,27,"dilluns",19,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","58.5",3
12392,2023,2,27,"dilluns",19,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","64.8",6
12393,2023,2,27,"dilluns",19,"Sagrada Familia","41.404484","2.174691","91.4","46.5","60.9",4
12394,2023,2,27,"dilluns",19,"Plaça de Joanic",41406,"2.162636","90.8","53.1","68.5",5
12395,2023,2,27,"dilluns",19,"Rambla","41.378242","2.175112","88.1","50.2","61.2",3
12396,2023,2,27,"dilluns",19,"Mercat del Born","41.387076","2.180426","91.7","39.7","63.7",5
12397,2023,2,27,"dilluns",20,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.5",5
12398,2023,2,27,"dilluns",20,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.6",5
12399,2023,2,27,"dilluns",20,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.1",6
12400,2023,2,27,"dilluns",20,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.3",4
12401,2023,2,27,"dilluns",20,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.1",4
12402,2023,2,27,"dilluns",20,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.5",4
12403,2023,2,27,"dilluns",20,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.8",5
12404,2023,2,27,"dilluns",20,"Rambla","41.378242","2.175112","88.1","50.2","62.9",4
12405,2023,2,27,"dilluns",20,"El Molino","41.37485","2.166773","87.6","60.1","70.2",4
12406,2023,2,27,"dilluns",21,"Torre Agbar","41.402124","2.184799","80.8","53.4","65.5",5
12407,2023,2,27,"dilluns",21,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.1",4
12408,2023,2,27,"dilluns",21,"Rambla","41.378242","2.175112","88.1","50.2","63.9",4
12409,2023,2,27,"dilluns",21,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.6",4
12410,2023,2,27,"dilluns",21,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","57.2",4
12411,2023,2,27,"dilluns",21,"El Molino","41.37485","2.166773","87.6","60.1","72.7",5
12412,2023,2,27,"dilluns",21,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","59.2",3
12413,2023,2,27,"dilluns",21,"Mercat del Born","41.387076","2.180426","91.7","39.7","60.2",4
12414,2023,2,27,"dilluns",21,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.3",5
12415,2023,2,27,"dilluns",22,"Mercat del Born","41.387076","2.180426","91.7","39.7","58.9",4
12416,2023,2,27,"dilluns",22,"Sagrada Familia","41.404484","2.174691","91.4","46.5","59.6",3
12417,2023,2,27,"dilluns",22,"Rambla","41.378242","2.175112","88.1","50.2","62.5",4
12418,2023,2,27,"dilluns",22,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","63.4",5
12419,2023,2,27,"dilluns",22,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","58.2",5
12420,2023,2,27,"dilluns",22,"El Molino","41.37485","2.166773","87.6","60.1",72,5
12421,2023,2,27,"dilluns",22,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.6",4
12422,2023,2,27,"dilluns",22,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.5",4
12423,2023,2,27,"dilluns",22,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","56.5",3
12424,2023,2,27,"dilluns",23,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","56.1",4
12425,2023,2,27,"dilluns",23,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","59.4",5
12426,2023,2,27,"dilluns",23,"El Molino","41.37485","2.166773","87.6","60.1","70.7",4
12427,2023,2,27,"dilluns",23,"Plaça de Joanic",41406,"2.162636","90.8","53.1","64.8",4
12428,2023,2,27,"dilluns",23,"Rambla","41.378242","2.175112","88.1","50.2","60.9",3
12429,2023,2,27,"dilluns",23,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","55.9",3
12430,2023,2,27,"dilluns",23,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.5",4
12431,2023,2,27,"dilluns",23,"Mercat del Born","41.387076","2.180426","91.7","39.7","57.6",4
12432,2023,2,27,"dilluns",23,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.7",4
12433,2023,2,28,"dimarts",0,"Rambla","41.378242","2.175112","88.1","50.2","57.9",3
12434,2023,2,28,"dimarts",0,"El Molino","41.37485","2.166773","87.6","60.1","66.8",3
12435,2023,2,28,"dimarts",0,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","53.4",4
12436,2023,2,28,"dimarts",0,"Torre Agbar","41.402124","2.184799","80.8","53.4","57.8",2
12437,2023,2,28,"dimarts",0,"Plaça de Joanic",41406,"2.162636","90.8","53.1","61.4",3
12438,2023,2,28,"dimarts",0,"Mercat del Born","41.387076","2.180426","91.7","39.7","54.8",3
12439,2023,2,28,"dimarts",0,"Sagrada Familia","41.404484","2.174691","91.4","46.5","57.4",3
12440,2023,2,28,"dimarts",0,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","49.8",3
12441,2023,2,28,"dimarts",0,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.3",4
12442,2023,2,28,"dimarts",1,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","43.7",2
12443,2023,2,28,"dimarts",1,"Rambla","41.378242","2.175112","88.1","50.2","60.3",3
12444,2023,2,28,"dimarts",1,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","56.8",3
12445,2023,2,28,"dimarts",1,"Sagrada Familia","41.404484","2.174691","91.4","46.5","55.5",3
12446,2023,2,28,"dimarts",1,"Torre Agbar","41.402124","2.184799","80.8","53.4","58.3",2
12447,2023,2,28,"dimarts",1,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","63.2",5
12448,2023,2,28,"dimarts",1,"Mercat del Born","41.387076","2.180426","91.7","39.7","52.1",3
12449,2023,2,28,"dimarts",1,"El Molino","41.37485","2.166773","87.6","60.1",65,2
12450,2023,2,28,"dimarts",1,"Plaça de Joanic",41406,"2.162636","90.8","53.1","58.2",2
12451,2023,2,28,"dimarts",2,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","56.1",4
12452,2023,2,28,"dimarts",2,"Rambla","41.378242","2.175112","88.1","50.2",62,4
12453,2023,2,28,"dimarts",2,"Mercat del Born","41.387076","2.180426","91.7","39.7","54.1",3
12454,2023,2,28,"dimarts",2,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","51.8",2
12455,2023,2,28,"dimarts",2,"Sagrada Familia","41.404484","2.174691","91.4","46.5","57.4",3
12456,2023,2,28,"dimarts",2,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","43.7",2
12457,2023,2,28,"dimarts",2,"Plaça de Joanic",41406,"2.162636","90.8","53.1","59.2",2
12458,2023,2,28,"dimarts",2,"El Molino","41.37485","2.166773","87.6","60.1","64.3",2
12459,2023,2,28,"dimarts",2,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.4",3
12460,2023,2,28,"dimarts",3,"Plaça de Joanic",41406,"2.162636","90.8","53.1","56.3",1
12461,2023,2,28,"dimarts",3,"Rambla","41.378242","2.175112","88.1","50.2","60.5",3
12462,2023,2,28,"dimarts",3,"El Molino","41.37485","2.166773","87.6","60.1","64.9",2
12463,2023,2,28,"dimarts",3,"Torre Agbar","41.402124","2.184799","80.8","53.4","56.2",2
12464,2023,2,28,"dimarts",3,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","51.4",3
12465,2023,2,28,"dimarts",3,"Mercat del Born","41.387076","2.180426","91.7","39.7",52,3
12466,2023,2,28,"dimarts",3,"Sagrada Familia","41.404484","2.174691","91.4","46.5","50.2",1
12467,2023,2,28,"dimarts",3,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","58.6",3
12468,2023,2,28,"dimarts",3,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","61.8",5
12469,2023,2,28,"dimarts",4,"Mercat del Born","41.387076","2.180426","91.7","39.7","47.2",2
12470,2023,2,28,"dimarts",4,"Rambla","41.378242","2.175112","88.1","50.2","64.6",4
12471,2023,2,28,"dimarts",4,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",46,2
12472,2023,2,28,"dimarts",4,"Sagrada Familia","41.404484","2.174691","91.4","46.5","49.2",1
12473,2023,2,28,"dimarts",4,"Plaça de Joanic",41406,"2.162636","90.8","53.1",55,1
12474,2023,2,28,"dimarts",4,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","50.5",2
12475,2023,2,28,"dimarts",4,"Torre Agbar","41.402124","2.184799","80.8","53.4","55.5",1
12476,2023,2,28,"dimarts",4,"El Molino","41.37485","2.166773","87.6","60.1","62.4",1
12477,2023,2,28,"dimarts",4,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","40.3",1
12478,2023,2,28,"dimarts",5,"Torre Agbar","41.402124","2.184799","80.8","53.4","56.6",2
12479,2023,2,28,"dimarts",5,"Mercat del Born","41.387076","2.180426","91.7","39.7","47.3",2
12480,2023,2,28,"dimarts",5,"Plaça de Joanic",41406,"2.162636","90.8","53.1","57.8",2
12481,2023,2,28,"dimarts",5,"Sagrada Familia","41.404484","2.174691","91.4","46.5","51.7",2
12482,2023,2,28,"dimarts",5,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","43.2",2
12483,2023,2,28,"dimarts",5,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","45.1",2
12484,2023,2,28,"dimarts",5,"Rambla","41.378242","2.175112","88.1","50.2","60.5",3
12485,2023,2,28,"dimarts",5,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","49.7",2
12486,2023,2,28,"dimarts",5,"El Molino","41.37485","2.166773","87.6","60.1","64.7",2
12487,2023,2,28,"dimarts",6,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","47.9",3
12488,2023,2,28,"dimarts",6,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","52.2",2
12489,2023,2,28,"dimarts",6,"Sagrada Familia","41.404484","2.174691","91.4","46.5","53.7",2
12490,2023,2,28,"dimarts",6,"Torre Agbar","41.402124","2.184799","80.8","53.4","58.7",2
12491,2023,2,28,"dimarts",6,"Plaça de Joanic",41406,"2.162636","90.8","53.1",66,4
12492,2023,2,28,"dimarts",6,"Rambla","41.378242","2.175112","88.1","50.2","51.8",1
12493,2023,2,28,"dimarts",6,"Mercat del Born","41.387076","2.180426","91.7","39.7","50.1",2
12494,2023,2,28,"dimarts",6,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","50.7",3
12495,2023,2,28,"dimarts",6,"El Molino","41.37485","2.166773","87.6","60.1","67.6",3
12496,2023,2,28,"dimarts",7,"El Molino","41.37485","2.166773","87.6","60.1","72.9",5
12497,2023,2,28,"dimarts",7,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",57,4
12498,2023,2,28,"dimarts",7,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.8",5
12499,2023,2,28,"dimarts",7,"Mercat del Born","41.387076","2.180426","91.7","39.7",45,2
12500,2023,2,28,"dimarts",7,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.4",4
12501,2023,2,28,"dimarts",7,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","55.4",4
12502,2023,2,28,"dimarts",7,"Rambla","41.378242","2.175112","88.1","50.2","57.1",2
12503,2023,2,28,"dimarts",7,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.9",4
12504,2023,2,28,"dimarts",7,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.5",4
12505,2023,2,28,"dimarts",8,"Mercat del Born","41.387076","2.180426","91.7","39.7","46.3",2
12506,2023,2,28,"dimarts",8,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","59.5",5
12507,2023,2,28,"dimarts",8,"Torre Agbar","41.402124","2.184799","80.8","53.4","73.9",8
12508,2023,2,28,"dimarts",8,"Rambla","41.378242","2.175112","88.1","50.2","59.1",3
12509,2023,2,28,"dimarts",8,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","57.2",4
12510,2023,2,28,"dimarts",8,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.2",4
12511,2023,2,28,"dimarts",8,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.1",4
12512,2023,2,28,"dimarts",8,"El Molino","41.37485","2.166773","87.6","60.1",73,5
12513,2023,2,28,"dimarts",8,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","64.4",4
12514,2023,2,28,"dimarts",9,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","64.4",5
12515,2023,2,28,"dimarts",9,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","61.8",4
12516,2023,2,28,"dimarts",9,"Mercat del Born","41.387076","2.180426","91.7","39.7","46.6",2
12517,2023,2,28,"dimarts",9,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.1",4
12518,2023,2,28,"dimarts",9,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.6",5
12519,2023,2,28,"dimarts",9,"Plaça de Joanic",41406,"2.162636","90.8","53.1",68,4
12520,2023,2,28,"dimarts",9,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",65,6
12521,2023,2,28,"dimarts",9,"El Molino","41.37485","2.166773","87.6","60.1","72.3",5
12522,2023,2,28,"dimarts",9,"Rambla","41.378242","2.175112","88.1","50.2","62.3",4
12523,2023,2,28,"dimarts",10,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",58,4
12524,2023,2,28,"dimarts",10,"Rambla","41.378242","2.175112","88.1","50.2","59.2",3
12525,2023,2,28,"dimarts",10,"Plaça de Joanic",41406,"2.162636","90.8","53.1","69.5",5
12526,2023,2,28,"dimarts",10,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.7",4
12527,2023,2,28,"dimarts",10,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","60.2",5
12528,2023,2,28,"dimarts",10,"Mercat del Born","41.387076","2.180426","91.7","39.7",49,2
12529,2023,2,28,"dimarts",10,"El Molino","41.37485","2.166773","87.6","60.1","71.2",5
12530,2023,2,28,"dimarts",10,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.4",5
12531,2023,2,28,"dimarts",10,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.6",4
12532,2023,2,28,"dimarts",11,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","62.2",4
12533,2023,2,28,"dimarts",11,"Mercat del Born","41.387076","2.180426","91.7","39.7",51,3
12534,2023,2,28,"dimarts",11,"Rambla","41.378242","2.175112","88.1","50.2","62.5",4
12535,2023,2,28,"dimarts",11,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.1",4
12536,2023,2,28,"dimarts",11,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","61.7",5
12537,2023,2,28,"dimarts",11,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.1",4
12538,2023,2,28,"dimarts",11,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",63,5
12539,2023,2,28,"dimarts",11,"El Molino","41.37485","2.166773","87.6","60.1","70.7",4
12540,2023,2,28,"dimarts",11,"Plaça de Joanic",41406,"2.162636","90.8","53.1","69.6",5
12541,2023,2,28,"dimarts",12,"Rambla","41.378242","2.175112","88.1","50.2","58.5",3
12542,2023,2,28,"dimarts",12,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.1",4
12543,2023,2,28,"dimarts",12,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.5",5
12544,2023,2,28,"dimarts",12,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","62.7",5
12545,2023,2,28,"dimarts",12,"Torre Agbar","41.402124","2.184799","80.8","53.4","67.3",6
12546,2023,2,28,"dimarts",12,"El Molino","41.37485","2.166773","87.6","60.1","70.4",4
12547,2023,2,28,"dimarts",12,"Mercat del Born","41.387076","2.180426","91.7","39.7","49.5",2
12548,2023,2,28,"dimarts",12,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","68.3",5
12549,2023,2,28,"dimarts",12,"Plaça de Joanic",41406,"2.162636","90.8","53.1","68.1",4
12550,2023,2,28,"dimarts",13,"El Molino","41.37485","2.166773","87.6","60.1","70.6",4
12551,2023,2,28,"dimarts",13,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.8",4
12552,2023,2,28,"dimarts",13,"Mercat del Born","41.387076","2.180426","91.7","39.7","50.3",3
12553,2023,2,28,"dimarts",13,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","58.9",5
12554,2023,2,28,"dimarts",13,"Rambla","41.378242","2.175112","88.1","50.2","57.5",2
12555,2023,2,28,"dimarts",13,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","64.6",5
12556,2023,2,28,"dimarts",13,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","56.8",4
12557,2023,2,28,"dimarts",13,"Plaça de Joanic",41406,"2.162636","90.8","53.1",67,4
12558,2023,2,28,"dimarts",13,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.9",4
12559,2023,2,28,"dimarts",14,"Mercat del Born","41.387076","2.180426","91.7","39.7","50.5",3
12560,2023,2,28,"dimarts",14,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","59.1",5
12561,2023,2,28,"dimarts",14,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","59.9",4
12562,2023,2,28,"dimarts",14,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","57.5",4
12563,2023,2,28,"dimarts",14,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.3",4
12564,2023,2,28,"dimarts",14,"El Molino","41.37485","2.166773","87.6","60.1","70.1",4
12565,2023,2,28,"dimarts",14,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.4",4
12566,2023,2,28,"dimarts",14,"Rambla","41.378242","2.175112","88.1","50.2","57.5",2
12567,2023,2,28,"dimarts",14,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.8",4
12568,2023,2,28,"dimarts",15,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",58,4
12569,2023,2,28,"dimarts",15,"El Molino","41.37485","2.166773","87.6","60.1","71.4",5
12570,2023,2,28,"dimarts",15,"Plaça de Joanic",41406,"2.162636","90.8","53.1","71.5",5
12571,2023,2,28,"dimarts",15,"Rambla","41.378242","2.175112","88.1","50.2","62.6",4
12572,2023,2,28,"dimarts",15,"Mercat del Born","41.387076","2.180426","91.7","39.7","53.8",3
12573,2023,2,28,"dimarts",15,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.6",4
12574,2023,2,28,"dimarts",15,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.3",4
12575,2023,2,28,"dimarts",15,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.2",4
12576,2023,2,28,"dimarts",15,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","58.8",5
12577,2023,2,28,"dimarts",16,"Rambla","41.378242","2.175112","88.1","50.2","60.8",3
12578,2023,2,28,"dimarts",16,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.4",4
12579,2023,2,28,"dimarts",16,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.5",4
12580,2023,2,28,"dimarts",16,"Mercat del Born","41.387076","2.180426","91.7","39.7","60.2",4
12581,2023,2,28,"dimarts",16,"Plaça de Joanic",41406,"2.162636","90.8","53.1","70.8",5
12582,2023,2,28,"dimarts",16,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","59.9",5
12583,2023,2,28,"dimarts",16,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","63.7",5
12584,2023,2,28,"dimarts",16,"Torre Agbar","41.402124","2.184799","80.8","53.4",65,5
12585,2023,2,28,"dimarts",16,"El Molino","41.37485","2.166773","87.6","60.1","70.5",4
12586,2023,2,28,"dimarts",17,"Mercat del Born","41.387076","2.180426","91.7","39.7","54.9",3
12587,2023,2,28,"dimarts",17,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.6",5
12588,2023,2,28,"dimarts",17,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","62.7",5
12589,2023,2,28,"dimarts",17,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.5",5
12590,2023,2,28,"dimarts",17,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","61.1",4
12591,2023,2,28,"dimarts",17,"Sagrada Familia","41.404484","2.174691","91.4","46.5",62,4
12592,2023,2,28,"dimarts",17,"Rambla","41.378242","2.175112","88.1","50.2",58,3
12593,2023,2,28,"dimarts",17,"El Molino","41.37485","2.166773","87.6","60.1","70.2",4
12594,2023,2,28,"dimarts",17,"Plaça de Joanic",41406,"2.162636","90.8","53.1","69.6",5
12595,2023,2,28,"dimarts",18,"Mercat del Born","41.387076","2.180426","91.7","39.7","55.9",4
12596,2023,2,28,"dimarts",18,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","63.6",4
12597,2023,2,28,"dimarts",18,"Sagrada Familia","41.404484","2.174691","91.4","46.5","60.4",4
12598,2023,2,28,"dimarts",18,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.2",4
12599,2023,2,28,"dimarts",18,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.2",4
12600,2023,2,28,"dimarts",18,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.7",5
