Suma de Any,Suma de Categoria_Nivell,Suma de Dia,DiaDeLaSetmana,Hora,Recompte de Id,Latitud,Lloc_interes,Id_Instal,Longitud,Suma de Max_Nivell_LAeq_1h,Suma de Mes,Suma de Min_Nivell_LAeq_1h,Suma de Nivell_LAeq_1h
105196,246,803,dimecres,1899-12-30 15:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3399.899999999999
97104,228,751,dimecres,1899-12-30 15:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3326.3
105196,218,803,dimecres,1899-12-30 16:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3672.8
105196,206,803,dimecres,1899-12-30 16:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3167.7000000000003
105196,242,803,dimecres,1899-12-30 16:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3393.4000000000005
97104,240,751,dimecres,1899-12-30 16:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3349.7000000000003
105196,225,803,dimecres,1899-12-30 17:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3689.4000000000015
105196,213,803,dimecres,1899-12-30 17:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3244.8
105196,234,803,dimecres,1899-12-30 17:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3352.1
97104,235,751,dimecres,1899-12-30 17:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3329.9999999999995
105196,233,803,dimecres,1899-12-30 18:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3695.4000000000005
105196,214,803,dimecres,1899-12-30 18:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3270.100000000001
105196,223,803,dimecres,1899-12-30 18:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3321.2000000000003
97104,223,751,dimecres,1899-12-30 18:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3297.5
105196,230,803,dimecres,1899-12-30 19:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3700.699999999999
105196,219,803,dimecres,1899-12-30 19:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3306.2000000000003
105196,221,803,dimecres,1899-12-30 19:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3300.4999999999995
97104,224,751,dimecres,1899-12-30 19:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3294.8
105196,220,803,dimecres,1899-12-30 20:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3672.600000000001
105196,222,803,dimecres,1899-12-30 20:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3306.6999999999994
105196,217,803,dimecres,1899-12-30 20:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3279.3000000000015
97104,205,751,dimecres,1899-12-30 20:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3251.3
105196,212,803,dimecres,1899-12-30 21:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3633.8
105196,206,803,dimecres,1899-12-30 21:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3210.000000000001
105196,210,803,dimecres,1899-12-30 21:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3243.2999999999997
97104,193,751,dimecres,1899-12-30 21:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3185.7
105196,203,803,dimecres,1899-12-30 22:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3595.4000000000005
105196,178,803,dimecres,1899-12-30 22:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,3070.2
105196,207,803,dimecres,1899-12-30 22:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3213.2
97104,175,751,dimecres,1899-12-30 22:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3110.1
105196,169,803,dimecres,1899-12-30 23:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,339,3125.199999999997,3523.5
105196,159,803,dimecres,1899-12-30 23:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,339,2272.4000000000005,2956.0000000000005
105196,198,803,dimecres,1899-12-30 23:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,339,2418,3171.9999999999995
97104,161,751,dimecres,1899-12-30 23:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,297,2548.799999999998,3084.2000000000003
103173,203,788,dissabte,1899-12-30 00:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3550.2
103173,203,788,dissabte,1899-12-30 00:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3171.2
103173,214,781,dissabte,1899-12-30 00:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3220.2999999999997
101150,200,766,dissabte,1899-12-30 00:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3303.9999999999995
103173,183,788,dissabte,1899-12-30 01:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3498.7999999999997
103173,170,788,dissabte,1899-12-30 01:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2984.200000000001
103173,198,781,dissabte,1899-12-30 01:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3147.5999999999995
101150,169,766,dissabte,1899-12-30 01:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3214.3000000000006
103173,156,788,dissabte,1899-12-30 02:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3424.1000000000004
103173,133,788,dissabte,1899-12-30 02:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2801.3
103173,161,781,dissabte,1899-12-30 02:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,2986.7000000000003
101150,155,766,dissabte,1899-12-30 02:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3151.200000000001
103173,158,788,dissabte,1899-12-30 03:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3434.3999999999996
103173,120,788,dissabte,1899-12-30 03:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2730.2999999999997
103173,134,781,dissabte,1899-12-30 03:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,2858.7000000000003
101150,154,766,dissabte,1899-12-30 03:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3148.7
103173,123,788,dissabte,1899-12-30 04:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3346.2
103173,107,788,dissabte,1899-12-30 04:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2668.2000000000003
103173,119,781,dissabte,1899-12-30 04:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,2781.2
101150,144,766,dissabte,1899-12-30 04:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3093.7000000000003
103173,118,788,dissabte,1899-12-30 05:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3334.1999999999994
103173,92,788,dissabte,1899-12-30 05:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2580.3000000000006
103173,109,781,dissabte,1899-12-30 05:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,2733.8
101150,120,766,dissabte,1899-12-30 05:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3032.4000000000005
103173,125,788,dissabte,1899-12-30 06:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3348.1
103173,120,788,dissabte,1899-12-30 06:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,2705.8
103173,116,781,dissabte,1899-12-30 06:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,2790.5
101150,131,766,dissabte,1899-12-30 06:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3055.5000000000014
103173,203,788,dissabte,1899-12-30 07:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3560.0000000000005
103173,181,788,dissabte,1899-12-30 07:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3018.200000000001
103173,184,781,dissabte,1899-12-30 07:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3068.2000000000007
101150,179,766,dissabte,1899-12-30 07:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3221.3
103173,237,788,dissabte,1899-12-30 08:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3636.6000000000004
103173,205,788,dissabte,1899-12-30 08:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3159.099999999999
103173,215,781,dissabte,1899-12-30 08:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3233.700000000001
101150,210,766,dissabte,1899-12-30 08:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3364.5999999999995
103173,213,788,dissabte,1899-12-30 09:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3591.4999999999986
103173,217,788,dissabte,1899-12-30 09:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3224.2
103173,213,781,dissabte,1899-12-30 09:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3234.8999999999996
101150,222,766,dissabte,1899-12-30 09:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3412.899999999999
103173,208,788,dissabte,1899-12-30 10:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3584.300000000001
103173,207,788,dissabte,1899-12-30 10:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3187.5
103173,228,781,dissabte,1899-12-30 10:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3287.8999999999996
101150,222,766,dissabte,1899-12-30 10:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3415.800000000001
103173,222,788,dissabte,1899-12-30 11:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3621.9
103173,210,788,dissabte,1899-12-30 11:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3215.8000000000006
103173,246,781,dissabte,1899-12-30 11:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3383.8999999999996
101150,225,766,dissabte,1899-12-30 11:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3424.2999999999997
103173,230,788,dissabte,1899-12-30 12:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3633.8999999999996
103173,213,788,dissabte,1899-12-30 12:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3229.5000000000005
103173,262,781,dissabte,1899-12-30 12:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3432.700000000001
101150,235,766,dissabte,1899-12-30 12:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3451.3999999999996
103173,226,788,dissabte,1899-12-30 13:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3627.1
103173,211,788,dissabte,1899-12-30 13:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3184.9
103173,247,781,dissabte,1899-12-30 13:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3364.7999999999997
101150,238,766,dissabte,1899-12-30 13:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3445.5
103173,218,788,dissabte,1899-12-30 14:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3613.0000000000005
103173,201,788,dissabte,1899-12-30 14:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3114.8000000000015
103173,242,781,dissabte,1899-12-30 14:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3338.1999999999994
101150,220,766,dissabte,1899-12-30 14:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3398.4000000000005
103173,218,788,dissabte,1899-12-30 15:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3603.1000000000004
103173,189,788,dissabte,1899-12-30 15:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3080.3999999999996
103173,244,781,dissabte,1899-12-30 15:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3345.6000000000004
101150,230,766,dissabte,1899-12-30 15:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3441.7999999999993
103173,219,788,dissabte,1899-12-30 16:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3610.999999999999
103173,201,788,dissabte,1899-12-30 16:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3113.0999999999985
103173,234,781,dissabte,1899-12-30 16:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3326.4000000000005
101150,234,766,dissabte,1899-12-30 16:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3446.7999999999997
103173,219,788,dissabte,1899-12-30 17:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3614.7
103173,212,788,dissabte,1899-12-30 17:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3220.7
103173,232,781,dissabte,1899-12-30 17:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3298.2000000000003
101150,220,766,dissabte,1899-12-30 17:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3404.2999999999993
103173,220,788,dissabte,1899-12-30 18:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3614.6999999999994
103173,221,788,dissabte,1899-12-30 18:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3250.599999999999
103173,227,781,dissabte,1899-12-30 18:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3295.2
101150,214,766,dissabte,1899-12-30 18:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3380.7999999999993
103173,225,788,dissabte,1899-12-30 19:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3618.7000000000003
103173,229,788,dissabte,1899-12-30 19:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3296.8000000000006
103173,233,781,dissabte,1899-12-30 19:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3324.8000000000006
101150,218,766,dissabte,1899-12-30 19:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3396.2999999999997
103173,237,788,dissabte,1899-12-30 20:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3648.0000000000005
103173,238,788,dissabte,1899-12-30 20:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3333.2
103173,228,781,dissabte,1899-12-30 20:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3300.8
101150,215,766,dissabte,1899-12-30 20:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3392.1999999999994
103173,214,788,dissabte,1899-12-30 21:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3606.599999999999
103173,227,788,dissabte,1899-12-30 21:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3270.1000000000004
103173,220,781,dissabte,1899-12-30 21:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3259.699999999999
101150,210,766,dissabte,1899-12-30 21:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3363.9
103173,211,788,dissabte,1899-12-30 22:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3585.6999999999994
103173,207,788,dissabte,1899-12-30 22:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3178.3999999999996
103173,223,781,dissabte,1899-12-30 22:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3266.6000000000004
101150,202,766,dissabte,1899-12-30 22:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3299.8999999999996
103173,208,788,dissabte,1899-12-30 23:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,341,3065.099999999997,3566.399999999999
103173,202,788,dissabte,1899-12-30 23:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,341,2228.7000000000007,3149
103173,216,781,dissabte,1899-12-30 23:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,333,2371.5,3235.6999999999994
101150,190,766,dissabte,1899-12-30 23:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,329,2654.9999999999977,3281.400000000001
105196,198,810,diumenge,1899-12-30 00:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3592.499999999999
105196,173,810,diumenge,1899-12-30 00:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3037.500000000001
107219,228,829,diumenge,1899-12-30 00:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3384
101150,186,771,diumenge,1899-12-30 00:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,324,2654.9999999999977,3250.4999999999995
105196,168,810,diumenge,1899-12-30 01:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3517.4000000000005
105196,155,810,diumenge,1899-12-30 01:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,2940.5000000000005
107219,203,829,diumenge,1899-12-30 01:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3252.5000000000005
99127,154,740,diumenge,1899-12-30 01:00:00,49,"41,406",Plaça de Joanic,7306,"2,162636",4449.2000000000035,312,2601.899999999998,3121.100000000001
103173,141,784,diumenge,1899-12-30 02:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,340,3065.099999999997,3378.5000000000005
103173,124,784,diumenge,1899-12-30 02:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,340,2228.7000000000007,2768.0999999999995
105196,164,803,diumenge,1899-12-30 02:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,343,2418,3033.5
97104,139,714,diumenge,1899-12-30 02:00:00,48,"41,406",Plaça de Joanic,7306,"2,162636",4358.400000000003,309,2548.799999999998,2992.4999999999995
105196,144,810,diumenge,1899-12-30 03:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3452.5
105196,127,810,diumenge,1899-12-30 03:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,2817.9000000000005
107219,135,829,diumenge,1899-12-30 03:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,2959.4999999999995
99127,141,740,diumenge,1899-12-30 03:00:00,49,"41,406",Plaça de Joanic,7306,"2,162636",4449.2000000000035,312,2601.899999999998,3042.7000000000003
105196,91,810,diumenge,1899-12-30 04:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3309.2000000000007
105196,177,810,diumenge,1899-12-30 04:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3064.7999999999997
107219,123,829,diumenge,1899-12-30 04:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,2898.0000000000005
99127,133,740,diumenge,1899-12-30 04:00:00,49,"41,406",Plaça de Joanic,7306,"2,162636",4449.2000000000035,312,2601.899999999998,3004.6000000000004
105196,105,810,diumenge,1899-12-30 05:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3344.4000000000005
105196,178,810,diumenge,1899-12-30 05:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3072.6
107219,105,829,diumenge,1899-12-30 05:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,2812.999999999999
99127,122,740,diumenge,1899-12-30 05:00:00,49,"41,406",Plaça de Joanic,7306,"2,162636",4449.2000000000035,312,2601.899999999998,2966.7999999999993
105196,101,810,diumenge,1899-12-30 06:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3332.3
105196,124,810,diumenge,1899-12-30 06:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,2802.399999999999
107219,116,829,diumenge,1899-12-30 06:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,2868.1999999999994
99127,119,740,diumenge,1899-12-30 06:00:00,49,"41,406",Plaça de Joanic,7306,"2,162636",4449.2000000000035,312,2601.899999999998,2970.3999999999996
105196,164,810,diumenge,1899-12-30 07:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3513.7000000000016
105196,168,810,diumenge,1899-12-30 07:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3006.5000000000005
107219,154,829,diumenge,1899-12-30 07:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3023.300000000001
103173,136,787,diumenge,1899-12-30 07:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3115.8
105196,196,810,diumenge,1899-12-30 08:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3582.2999999999997
105196,184,810,diumenge,1899-12-30 08:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3100.2999999999993
107219,168,829,diumenge,1899-12-30 08:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3093.7000000000003
103173,171,787,diumenge,1899-12-30 08:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3257.6
105196,200,810,diumenge,1899-12-30 09:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3596.4000000000005
105196,200,810,diumenge,1899-12-30 09:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3165.6000000000004
107219,196,829,diumenge,1899-12-30 09:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3199.9000000000005
103173,200,787,diumenge,1899-12-30 09:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3358.899999999999
105196,208,810,diumenge,1899-12-30 10:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3609.399999999999
105196,215,810,diumenge,1899-12-30 10:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3263.500000000001
107219,214,829,diumenge,1899-12-30 10:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3302.7999999999997
103173,209,787,diumenge,1899-12-30 10:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3399.6999999999994
105196,209,810,diumenge,1899-12-30 11:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3639.2999999999997
105196,229,810,diumenge,1899-12-30 11:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3346.0000000000005
107219,250,829,diumenge,1899-12-30 11:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3453.7
103173,214,787,diumenge,1899-12-30 11:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3413.8000000000006
105196,210,810,diumenge,1899-12-30 12:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3641.4999999999995
